Time,Load (kW),hour,dayofweek,quarter,month,year
2017-11-08 19:00:00,1206975.882,19,2,4,11,2017
2017-11-08 20:00:00,1163790.831,20,2,4,11,2017
2017-11-08 21:00:00,1130082.917,21,2,4,11,2017
2017-11-08 22:00:00,1095003.237,22,2,4,11,2017
2017-11-08 23:00:00,1059312.189,23,2,4,11,2017
2017-11-09 00:00:00,1029911.751,0,3,4,11,2017
2017-11-09 01:00:00,1009118.913,1,3,4,11,2017
2017-11-09 02:00:00,989279.1416,2,3,4,11,2017
2017-11-09 03:00:00,964340.5596,3,3,4,11,2017
2017-11-09 04:00:00,961200.3217,4,3,4,11,2017
2017-11-09 05:00:00,973849.9897,5,3,4,11,2017
2017-11-09 06:00:00,996196.8895,6,3,4,11,2017
2017-11-09 07:00:00,1049337.597,7,3,4,11,2017
2017-11-09 08:00:00,1160696.21,8,3,4,11,2017
2017-11-09 09:00:00,1263942.718,9,3,4,11,2017
2017-11-09 10:00:00,1313301.893,10,3,4,11,2017
2017-11-09 11:00:00,1335443.547,11,3,4,11,2017
2017-11-09 12:00:00,1331445.747,12,3,4,11,2017
2017-11-09 13:00:00,1316481.779,13,3,4,11,2017
2017-11-09 14:00:00,1324439.529,14,3,4,11,2017
2017-11-09 15:00:00,1315486.417,15,3,4,11,2017
2017-11-09 16:00:00,1310237.251,16,3,4,11,2017
2017-11-09 17:00:00,1280351.39,17,3,4,11,2017
2017-11-09 18:00:00,1241144.434,18,3,4,11,2017
2017-11-09 19:00:00,1179172.719,19,3,4,11,2017
2017-11-09 20:00:00,1129250.777,20,3,4,11,2017
2017-11-09 21:00:00,1093381.705,21,3,4,11,2017
2017-11-09 22:00:00,1059715.163,22,3,4,11,2017
2017-11-09 23:00:00,1024848.433,23,3,4,11,2017
2017-11-10 00:00:00,995687.6256,0,4,4,11,2017
2017-11-10 01:00:00,972245.7037,1,4,4,11,2017
2017-11-10 02:00:00,956997.2578,2,4,4,11,2017
2017-11-10 03:00:00,948442.6779,3,4,4,11,2017
2017-11-10 04:00:00,942360.3259,4,4,4,11,2017
2017-11-10 05:00:00,955625.0479,5,4,4,11,2017
2017-11-10 06:00:00,976486.7197,6,4,4,11,2017
2017-11-10 07:00:00,1034027.049,7,4,4,11,2017
2017-11-10 08:00:00,1137379.527,8,4,4,11,2017
2017-11-10 09:00:00,1229871.124,9,4,4,11,2017
2017-11-10 10:00:00,1289707.042,10,4,4,11,2017
2017-11-10 11:00:00,1308983.583,11,4,4,11,2017
2017-11-10 12:00:00,1314159.245,12,4,4,11,2017
2017-11-10 13:00:00,1302770.614,13,4,4,11,2017
2017-11-10 14:00:00,1309033.967,14,4,4,11,2017
2017-11-10 15:00:00,1303264.784,15,4,4,11,2017
2017-11-10 16:00:00,1292285.702,16,4,4,11,2017
2017-11-10 17:00:00,1267655.142,17,4,4,11,2017
2017-11-10 18:00:00,1232731.664,18,4,4,11,2017
2017-11-10 19:00:00,1184484.797,19,4,4,11,2017
2017-11-10 20:00:00,1140493.245,20,4,4,11,2017
2017-11-10 21:00:00,1106935.375,21,4,4,11,2017
2017-11-10 22:00:00,1073413.875,22,4,4,11,2017
2017-11-10 23:00:00,1035131.161,23,4,4,11,2017
2017-11-11 00:00:00,1007923.85,0,5,4,11,2017
2017-11-11 01:00:00,983555.7958,1,5,4,11,2017
2017-11-11 02:00:00,968703.7458,2,5,4,11,2017
2017-11-11 03:00:00,956807.8739,3,5,4,11,2017
2017-11-11 04:00:00,952191.21,4,5,4,11,2017
2017-11-11 05:00:00,959567.138,5,5,4,11,2017
2017-11-11 06:00:00,965059.1519,6,5,4,11,2017
2017-11-11 07:00:00,991682.4877,7,5,4,11,2017
2017-11-11 08:00:00,1050972.453,8,5,4,11,2017
2017-11-11 09:00:00,1126011.727,9,5,4,11,2017
2017-11-11 10:00:00,1175119.989,10,5,4,11,2017
2017-11-11 11:00:00,1191670.155,11,5,4,11,2017
2017-11-11 12:00:00,1196824.429,12,5,4,11,2017
2017-11-11 13:00:00,1186367.611,13,5,4,11,2017
2017-11-11 14:00:00,1188573.485,14,5,4,11,2017
2017-11-11 15:00:00,1177113.583,15,5,4,11,2017
2017-11-11 16:00:00,1159440.935,16,5,4,11,2017
2017-11-11 17:00:00,1146169.521,17,5,4,11,2017
2017-11-11 18:00:00,1139880.825,18,5,4,11,2017
2017-11-11 19:00:00,1118436.553,19,5,4,11,2017
2017-11-11 20:00:00,1097470.721,20,5,4,11,2017
2017-11-11 21:00:00,1075371.869,21,5,4,11,2017
2017-11-11 22:00:00,1051021.431,22,5,4,11,2017
2017-11-11 23:00:00,1023923.438,23,5,4,11,2017
2017-11-12 00:00:00,998744.3317,0,6,4,11,2017
2017-11-12 01:00:00,979538.9559,1,6,4,11,2017
2017-11-12 02:00:00,961691.4459,2,6,4,11,2017
2017-11-12 03:00:00,947830.306,3,6,4,11,2017
2017-11-12 04:00:00,940865.066,4,6,4,11,2017
2017-11-12 05:00:00,943323.246,5,6,4,11,2017
2017-11-12 06:00:00,941007.756,6,6,4,11,2017
2017-11-12 07:00:00,939835.262,7,6,4,11,2017
2017-11-12 08:00:00,966192.5419,8,6,4,11,2017
2017-11-12 09:00:00,998942.8098,9,6,4,11,2017
2017-11-12 10:00:00,1023713.326,10,6,4,11,2017
2017-11-12 11:00:00,1043847.15,11,6,4,11,2017
2017-11-12 12:00:00,1049844.7,12,6,4,11,2017
2017-11-12 13:00:00,1047049.158,13,6,4,11,2017
2017-11-12 14:00:00,1048347.99,14,6,4,11,2017
2017-11-12 15:00:00,1044474.972,15,6,4,11,2017
2017-11-12 16:00:00,1036816.84,16,6,4,11,2017
2017-11-12 17:00:00,1045389.734,17,6,4,11,2017
2017-11-12 18:00:00,1069547.498,18,6,4,11,2017
2017-11-12 19:00:00,1060836.31,19,6,4,11,2017
2017-11-12 20:00:00,1055239.268,20,6,4,11,2017
2017-11-12 21:00:00,1039829.192,21,6,4,11,2017
2017-11-12 22:00:00,1017977.966,22,6,4,11,2017
2017-11-12 23:00:00,1000031.712,23,6,4,11,2017
2017-11-13 00:00:00,975841.6759,0,0,4,11,2017
2017-11-13 01:00:00,959247.8199,1,0,4,11,2017
2017-11-13 02:00:00,944833.428,2,0,4,11,2017
2017-11-13 03:00:00,936512.882,3,0,4,11,2017
2017-11-13 04:00:00,931477.9621,4,0,4,11,2017
2017-11-13 05:00:00,942377.706,5,0,4,11,2017
2017-11-13 06:00:00,972544.7218,6,0,4,11,2017
2017-11-13 07:00:00,1035598.071,7,0,4,11,2017
2017-11-13 08:00:00,1144539.477,8,0,4,11,2017
2017-11-13 09:00:00,1246101.538,9,0,4,11,2017
2017-11-13 10:00:00,1301986.577,10,0,4,11,2017
2017-11-13 11:00:00,1322165.295,11,0,4,11,2017
2017-11-13 12:00:00,1325415.233,12,0,4,11,2017
2017-11-13 13:00:00,1314637.006,13,0,4,11,2017
2017-11-13 14:00:00,1327464.169,14,0,4,11,2017
2017-11-13 15:00:00,1325402.609,15,0,4,11,2017
2017-11-13 16:00:00,1307006.32,16,0,4,11,2017
2017-11-13 17:00:00,1277898.17,17,0,4,11,2017
2017-11-13 18:00:00,1249652.766,18,0,4,11,2017
2017-11-13 19:00:00,1194802.813,19,0,4,11,2017
2017-11-13 20:00:00,1144551.381,20,0,4,11,2017
2017-11-13 21:00:00,1105665.781,21,0,4,11,2017
2017-11-13 22:00:00,1073271.545,22,0,4,11,2017
2017-11-13 23:00:00,1036975.237,23,0,4,11,2017
2017-11-14 00:00:00,1006830.998,0,1,4,11,2017
2017-11-14 01:00:00,990157.6837,1,1,4,11,2017
2017-11-14 02:00:00,971222.9858,2,1,4,11,2017
2017-11-14 03:00:00,958705.8579,3,1,4,11,2017
2017-11-14 04:00:00,956879.2039,4,1,4,11,2017
2017-11-14 05:00:00,972988.6659,5,1,4,11,2017
2017-11-14 06:00:00,997788.6817,6,1,4,11,2017
2017-11-14 07:00:00,1053211.399,7,1,4,11,2017
2017-11-14 08:00:00,1161859.355,8,1,4,11,2017
2017-11-14 09:00:00,1263094.99,9,1,4,11,2017
2017-11-14 10:00:00,1308475.864,10,1,4,11,2017
2017-11-14 11:00:00,1331629.721,11,1,4,11,2017
2017-11-14 12:00:00,1333477.2,12,1,4,11,2017
2017-11-14 13:00:00,1327427.756,13,1,4,11,2017
2017-11-14 14:00:00,1336302.111,14,1,4,11,2017
2017-11-14 15:00:00,1331405.396,15,1,4,11,2017
2017-11-14 16:00:00,1316377.16,16,1,4,11,2017
2017-11-14 17:00:00,1287339.294,17,1,4,11,2017
2017-11-14 18:00:00,1252481.962,18,1,4,11,2017
2017-11-14 19:00:00,1199362.695,19,1,4,11,2017
2017-11-14 20:00:00,1146071.581,20,1,4,11,2017
2017-11-14 21:00:00,1109737.601,21,1,4,11,2017
2017-11-14 22:00:00,1074457.481,22,1,4,11,2017
2017-11-14 23:00:00,1037826.247,23,1,4,11,2017
2017-11-15 00:00:00,1009851.338,0,2,4,11,2017
2017-11-15 01:00:00,989699.0478,1,2,4,11,2017
2017-11-15 02:00:00,969688.6439,2,2,4,11,2017
2017-11-15 03:00:00,958237.4819,3,2,4,11,2017
2017-11-15 04:00:00,959700.1599,4,2,4,11,2017
2017-11-15 05:00:00,975691.2859,5,2,4,11,2017
2017-11-15 06:00:00,1000991.338,6,2,4,11,2017
2017-11-15 07:00:00,1057016.787,7,2,4,11,2017
2017-11-15 08:00:00,1159530.855,8,2,4,11,2017
2017-11-15 09:00:00,1257518.432,9,2,4,11,2017
2017-11-15 10:00:00,1312998.972,10,2,4,11,2017
2017-11-15 11:00:00,1325213.15,11,2,4,11,2017
2017-11-15 12:00:00,1325618.354,12,2,4,11,2017
2017-11-15 13:00:00,1318121.002,13,2,4,11,2017
2017-11-15 14:00:00,1345113.584,14,2,4,11,2017
2017-11-15 15:00:00,1331246.158,15,2,4,11,2017
2017-11-15 16:00:00,1316498.582,16,2,4,11,2017
2017-11-15 17:00:00,1299763.034,17,2,4,11,2017
2017-11-15 18:00:00,1276380.622,18,2,4,11,2017
2017-11-15 19:00:00,1212854.653,19,2,4,11,2017
2017-11-15 20:00:00,1161274.493,20,2,4,11,2017
2017-11-15 21:00:00,1123441.919,21,2,4,11,2017
2017-11-15 22:00:00,1087013.835,22,2,4,11,2017
2017-11-15 23:00:00,1049276.907,23,2,4,11,2017
2017-11-16 00:00:00,1016153.712,0,3,4,11,2017
2017-11-16 01:00:00,993379.1658,1,3,4,11,2017
2017-11-16 02:00:00,974118.3919,2,3,4,11,2017
2017-11-16 03:00:00,960833.2719,3,3,4,11,2017
2017-11-16 04:00:00,959835.2039,4,3,4,11,2017
2017-11-16 05:00:00,976080.3819,5,3,4,11,2017
2017-11-16 06:00:00,998855.0877,6,3,4,11,2017
2017-11-16 07:00:00,1058229.933,7,3,4,11,2017
2017-11-16 08:00:00,1157883.557,8,3,4,11,2017
2017-11-16 09:00:00,1250958.124,9,3,4,11,2017
2017-11-16 10:00:00,1306788.836,10,3,4,11,2017
2017-11-16 11:00:00,1324349.898,11,3,4,11,2017
2017-11-16 12:00:00,1328242.004,12,3,4,11,2017
2017-11-16 13:00:00,1317121.972,13,3,4,11,2017
2017-11-16 14:00:00,1328197.066,14,3,4,11,2017
2017-11-16 15:00:00,1320363.098,15,3,4,11,2017
2017-11-16 16:00:00,1311028.534,16,3,4,11,2017
2017-11-16 17:00:00,1292235.672,17,3,4,11,2017
2017-11-16 18:00:00,1257159.008,18,3,4,11,2017
2017-11-16 19:00:00,1198355.105,19,3,4,11,2017
2017-11-16 20:00:00,1151204.643,20,3,4,11,2017
2017-11-16 21:00:00,1102523.741,21,3,4,11,2017
2017-11-16 22:00:00,1066598.899,22,3,4,11,2017
2017-11-16 23:00:00,1042100.133,23,3,4,11,2017
2017-11-17 00:00:00,1010502.302,0,4,4,11,2017
2017-11-17 01:00:00,989359.0737,1,4,4,11,2017
2017-11-17 02:00:00,973011.9619,2,4,4,11,2017
2017-11-17 03:00:00,963137.9939,3,4,4,11,2017
2017-11-17 04:00:00,956319.8699,4,4,4,11,2017
2017-11-17 05:00:00,961563.4539,5,4,4,11,2017
2017-11-17 06:00:00,978113.7478,6,4,4,11,2017
2017-11-17 07:00:00,1029937.455,7,4,4,11,2017
2017-11-17 08:00:00,1116363.111,8,4,4,11,2017
2017-11-17 09:00:00,1202017.13,9,4,4,11,2017
2017-11-17 10:00:00,1245870.35,10,4,4,11,2017
2017-11-17 11:00:00,1264579.016,11,4,4,11,2017
2017-11-17 12:00:00,1261841.134,12,4,4,11,2017
2017-11-17 13:00:00,1257378.76,13,4,4,11,2017
2017-11-17 14:00:00,1268102.712,14,4,4,11,2017
2017-11-17 15:00:00,1271297.784,15,4,4,11,2017
2017-11-17 16:00:00,1264704.608,16,4,4,11,2017
2017-11-17 17:00:00,1250665.63,17,4,4,11,2017
2017-11-17 18:00:00,1232526.493,18,4,4,11,2017
2017-11-17 19:00:00,1180727.339,19,4,4,11,2017
2017-11-17 20:00:00,1140472.909,20,4,4,11,2017
2017-11-17 21:00:00,1110404.161,21,4,4,11,2017
2017-11-17 22:00:00,1079261.509,22,4,4,11,2017
2017-11-17 23:00:00,1045394.817,23,4,4,11,2017
2017-11-18 00:00:00,1019451.354,0,5,4,11,2017
2017-11-18 01:00:00,997644.0698,1,5,4,11,2017
2017-11-18 02:00:00,979976.3179,2,5,4,11,2017
2017-11-18 03:00:00,968184.7419,3,5,4,11,2017
2017-11-18 04:00:00,962570.5319,4,5,4,11,2017
2017-11-18 05:00:00,970553.284,5,5,4,11,2017
2017-11-18 06:00:00,981836.6379,6,5,4,11,2017
2017-11-18 07:00:00,1008541.782,7,5,4,11,2017
2017-11-18 08:00:00,1069291.495,8,5,4,11,2017
2017-11-18 09:00:00,1139598.941,9,5,4,11,2017
2017-11-18 10:00:00,1180937.491,10,5,4,11,2017
2017-11-18 11:00:00,1202404.935,11,5,4,11,2017
2017-11-18 12:00:00,1201706.077,12,5,4,11,2017
2017-11-18 13:00:00,1195658.539,13,5,4,11,2017
2017-11-18 14:00:00,1200762.295,14,5,4,11,2017
2017-11-18 15:00:00,1194007.165,15,5,4,11,2017
2017-11-18 16:00:00,1179814.157,16,5,4,11,2017
2017-11-18 17:00:00,1167052.909,17,5,4,11,2017
2017-11-18 18:00:00,1166309.341,18,5,4,11,2017
2017-11-18 19:00:00,1132152.183,19,5,4,11,2017
2017-11-18 20:00:00,1100461.337,20,5,4,11,2017
2017-11-18 21:00:00,1081365.975,21,5,4,11,2017
2017-11-18 22:00:00,1059909.815,22,5,4,11,2017
2017-11-18 23:00:00,1035689.356,23,5,4,11,2017
2017-11-19 00:00:00,1010222.214,0,6,4,11,2017
2017-11-19 01:00:00,994634.2039,1,6,4,11,2017
2017-11-19 02:00:00,978851.19,2,6,4,11,2017
2017-11-19 03:00:00,966813.332,3,6,4,11,2017
2017-11-19 04:00:00,960247.9621,4,6,4,11,2017
2017-11-19 05:00:00,959693.224,5,6,4,11,2017
2017-11-19 06:00:00,956772.698,6,6,4,11,2017
2017-11-19 07:00:00,952776.604,7,6,4,11,2017
2017-11-19 08:00:00,977563.5219,8,6,4,11,2017
2017-11-19 09:00:00,1005773.176,9,6,4,11,2017
2017-11-19 10:00:00,1026705.136,10,6,4,11,2017
2017-11-19 11:00:00,1046592.274,11,6,4,11,2017
2017-11-19 12:00:00,1051032.574,12,6,4,11,2017
2017-11-19 13:00:00,1048477.298,13,6,4,11,2017
2017-11-19 14:00:00,1046016.81,14,6,4,11,2017
2017-11-19 15:00:00,1042434.622,15,6,4,11,2017
2017-11-19 16:00:00,1034524.694,16,6,4,11,2017
2017-11-19 17:00:00,1040235.12,17,6,4,11,2017
2017-11-19 18:00:00,1063666.974,18,6,4,11,2017
2017-11-19 19:00:00,1054388.41,19,6,4,11,2017
2017-11-19 20:00:00,1049121.32,20,6,4,11,2017
2017-11-19 21:00:00,1040741.446,21,6,4,11,2017
2017-11-19 22:00:00,1030780.798,22,6,4,11,2017
2017-11-19 23:00:00,1012396.996,23,6,4,11,2017
2017-11-20 00:00:00,995089.1938,0,0,4,11,2017
2017-11-20 01:00:00,974249.5459,1,0,4,11,2017
2017-11-20 02:00:00,960130.036,2,0,4,11,2017
2017-11-20 03:00:00,954997.766,3,0,4,11,2017
2017-11-20 04:00:00,949881.926,4,0,4,11,2017
2017-11-20 05:00:00,966181.7799,5,0,4,11,2017
2017-11-20 06:00:00,996705.1458,6,0,4,11,2017
2017-11-20 07:00:00,1061977.779,7,0,4,11,2017
2017-11-20 08:00:00,1167847.967,8,0,4,11,2017
2017-11-20 09:00:00,1261021.48,9,0,4,11,2017
2017-11-20 10:00:00,1312377.791,10,0,4,11,2017
2017-11-20 11:00:00,1330497.759,11,0,4,11,2017
2017-11-20 12:00:00,1329651.351,12,0,4,11,2017
2017-11-20 13:00:00,1322654.518,13,0,4,11,2017
2017-11-20 14:00:00,1335585.4,14,0,4,11,2017
2017-11-20 15:00:00,1329901.698,15,0,4,11,2017
2017-11-20 16:00:00,1317213.756,16,0,4,11,2017
2017-11-20 17:00:00,1297412.616,17,0,4,11,2017
2017-11-20 18:00:00,1259683.52,18,0,4,11,2017
2017-11-20 19:00:00,1196049.289,19,0,4,11,2017
2017-11-20 20:00:00,1144880.151,20,0,4,11,2017
2017-11-20 21:00:00,1109342.537,21,0,4,11,2017
2017-11-20 22:00:00,1081506.079,22,0,4,11,2017
2017-11-20 23:00:00,1052858.836,23,0,4,11,2017
2017-11-21 00:00:00,1031769.19,0,1,4,11,2017
2017-11-21 01:00:00,1007890.528,1,1,4,11,2017
2017-11-21 02:00:00,990887.8559,2,1,4,11,2017
2017-11-21 03:00:00,980132.5579,3,1,4,11,2017
2017-11-21 04:00:00,977181.236,4,1,4,11,2017
2017-11-21 05:00:00,987424.882,5,1,4,11,2017
2017-11-21 06:00:00,1007278.164,6,1,4,11,2017
2017-11-21 07:00:00,1061233.615,7,1,4,11,2017
2017-11-21 08:00:00,1161588.785,8,1,4,11,2017
2017-11-21 09:00:00,1252877.038,9,1,4,11,2017
2017-11-21 10:00:00,1287988.602,10,1,4,11,2017
2017-11-21 11:00:00,1294376.712,11,1,4,11,2017
2017-11-21 12:00:00,1283104.072,12,1,4,11,2017
2017-11-21 13:00:00,1269016.174,13,1,4,11,2017
2017-11-21 14:00:00,1264164.122,14,1,4,11,2017
2017-11-21 15:00:00,1257543.318,15,1,4,11,2017
2017-11-21 16:00:00,1242381.074,16,1,4,11,2017
2017-11-21 17:00:00,1238423.203,17,1,4,11,2017
2017-11-21 18:00:00,1210442.983,18,1,4,11,2017
2017-11-21 19:00:00,1168278.593,19,1,4,11,2017
2017-11-21 20:00:00,1125232.037,20,1,4,11,2017
2017-11-21 21:00:00,1095222.205,21,1,4,11,2017
2017-11-21 22:00:00,1066151.784,22,1,4,11,2017
2017-11-21 23:00:00,1034544.5,23,1,4,11,2017
2017-11-22 00:00:00,1009313.708,0,2,4,11,2017
2017-11-22 01:00:00,991130.8659,1,2,4,11,2017
2017-11-22 02:00:00,975864.152,2,2,4,11,2017
2017-11-22 03:00:00,964333.676,3,2,4,11,2017
2017-11-22 04:00:00,963229.196,4,2,4,11,2017
2017-11-22 05:00:00,971365.986,5,2,4,11,2017
2017-11-22 06:00:00,1005138.118,6,2,4,11,2017
2017-11-22 07:00:00,1066117.887,7,2,4,11,2017
2017-11-22 08:00:00,1167598.047,8,2,4,11,2017
2017-11-22 09:00:00,1254332.754,9,2,4,11,2017
2017-11-22 10:00:00,1298728.68,10,2,4,11,2017
2017-11-22 11:00:00,1298910.628,11,2,4,11,2017
2017-11-22 12:00:00,1299534.122,12,2,4,11,2017
2017-11-22 13:00:00,1288816.23,13,2,4,11,2017
2017-11-22 14:00:00,1291253.376,14,2,4,11,2017
2017-11-22 15:00:00,1276286.506,15,2,4,11,2017
2017-11-22 16:00:00,1270129.74,16,2,4,11,2017
2017-11-22 17:00:00,1252539.241,17,2,4,11,2017
2017-11-22 18:00:00,1230871.881,18,2,4,11,2017
2017-11-22 19:00:00,1179190.957,19,2,4,11,2017
2017-11-22 20:00:00,1128302.163,20,2,4,11,2017
2017-11-22 21:00:00,1096102.05,21,2,4,11,2017
2017-11-22 22:00:00,1060560.948,22,2,4,11,2017
2017-11-22 23:00:00,1022581.14,23,2,4,11,2017
2017-11-23 00:00:00,994897.9259,0,3,4,11,2017
2017-11-23 01:00:00,979670.238,1,3,4,11,2017
2017-11-23 02:00:00,965626.474,2,3,4,11,2017
2017-11-23 03:00:00,957648.5681,3,3,4,11,2017
2017-11-23 04:00:00,953345.3201,4,3,4,11,2017
2017-11-23 05:00:00,967149.244,5,3,4,11,2017
2017-11-23 06:00:00,988931.6079,6,3,4,11,2017
2017-11-23 07:00:00,1049790.632,7,3,4,11,2017
2017-11-23 08:00:00,1141477.761,8,3,4,11,2017
2017-11-23 09:00:00,1232390.534,9,3,4,11,2017
2017-11-23 10:00:00,1275578.116,10,3,4,11,2017
2017-11-23 11:00:00,1285708.88,11,3,4,11,2017
2017-11-23 12:00:00,1280301.478,12,3,4,11,2017
2017-11-23 13:00:00,1268054.582,13,3,4,11,2017
2017-11-23 14:00:00,1278655.564,14,3,4,11,2017
2017-11-23 15:00:00,1276683.124,15,3,4,11,2017
2017-11-23 16:00:00,1267831.542,16,3,4,11,2017
2017-11-23 17:00:00,1246638.46,17,3,4,11,2017
2017-11-23 18:00:00,1226826.433,18,3,4,11,2017
2017-11-23 19:00:00,1175231.879,19,3,4,11,2017
2017-11-23 20:00:00,1125947.813,20,3,4,11,2017
2017-11-23 21:00:00,1095290.563,21,3,4,11,2017
2017-11-23 22:00:00,1061832.928,22,3,4,11,2017
2017-11-23 23:00:00,1030731.258,23,3,4,11,2017
2017-11-24 00:00:00,1001916.21,0,4,4,11,2017
2017-11-24 01:00:00,984202.5559,1,4,4,11,2017
2017-11-24 02:00:00,968889.272,2,4,4,11,2017
2017-11-24 03:00:00,958060.334,3,4,4,11,2017
2017-11-24 04:00:00,952955.3661,4,4,4,11,2017
2017-11-24 05:00:00,968487.412,5,4,4,11,2017
2017-11-24 06:00:00,998839.7199,6,4,4,11,2017
2017-11-24 07:00:00,1050775.154,7,4,4,11,2017
2017-11-24 08:00:00,1138063.367,8,4,4,11,2017
2017-11-24 09:00:00,1224930.15,9,4,4,11,2017
2017-11-24 10:00:00,1279438.684,10,4,4,11,2017
2017-11-24 11:00:00,1291906.738,11,4,4,11,2017
2017-11-24 12:00:00,1292127.242,12,4,4,11,2017
2017-11-24 13:00:00,1285499.042,13,4,4,11,2017
2017-11-24 14:00:00,1293520.778,14,4,4,11,2017
2017-11-24 15:00:00,1288646.534,15,4,4,11,2017
2017-11-24 16:00:00,1277605.394,16,4,4,11,2017
2017-11-24 17:00:00,1262143.344,17,4,4,11,2017
2017-11-24 18:00:00,1238989.307,18,4,4,11,2017
2017-11-24 19:00:00,1188627.295,19,4,4,11,2017
2017-11-24 20:00:00,1146195.753,20,4,4,11,2017
2017-11-24 21:00:00,1112215.037,21,4,4,11,2017
2017-11-24 22:00:00,1076884.51,22,4,4,11,2017
2017-11-24 23:00:00,1038283.0,23,4,4,11,2017
2017-11-25 00:00:00,1008469.666,0,5,4,11,2017
2017-11-25 01:00:00,990357.1319,1,5,4,11,2017
2017-11-25 02:00:00,978973.722,2,5,4,11,2017
2017-11-25 03:00:00,970478.288,3,5,4,11,2017
2017-11-25 04:00:00,966928.0101,4,5,4,11,2017
2017-11-25 05:00:00,971860.168,5,5,4,11,2017
2017-11-25 06:00:00,979807.41,6,5,4,11,2017
2017-11-25 07:00:00,1006999.908,7,5,4,11,2017
2017-11-25 08:00:00,1066797.035,8,5,4,11,2017
2017-11-25 09:00:00,1133463.411,9,5,4,11,2017
2017-11-25 10:00:00,1186122.791,10,5,4,11,2017
2017-11-25 11:00:00,1189948.085,11,5,4,11,2017
2017-11-25 12:00:00,1139813.896,12,5,4,11,2017
2017-11-25 13:00:00,1144294.842,13,5,4,11,2017
2017-11-25 14:00:00,1159303.274,14,5,4,11,2017
2017-11-25 15:00:00,1162552.245,15,5,4,11,2017
2017-11-25 16:00:00,1160991.961,16,5,4,11,2017
2017-11-25 17:00:00,1157166.383,17,5,4,11,2017
2017-11-25 18:00:00,1159683.243,18,5,4,11,2017
2017-11-25 19:00:00,1133258.869,19,5,4,11,2017
2017-11-25 20:00:00,1111330.375,20,5,4,11,2017
2017-11-25 21:00:00,1089011.221,21,5,4,11,2017
2017-11-25 22:00:00,1064347.717,22,5,4,11,2017
2017-11-25 23:00:00,1035282.811,23,5,4,11,2017
2017-11-26 00:00:00,1009808.433,0,6,4,11,2017
2017-11-26 01:00:00,990408.6953,1,6,4,11,2017
2017-11-26 02:00:00,976959.5633,2,6,4,11,2017
2017-11-26 03:00:00,965018.4273,3,6,4,11,2017
2017-11-26 04:00:00,959069.7273,4,6,4,11,2017
2017-11-26 05:00:00,960297.8353,5,6,4,11,2017
2017-11-26 06:00:00,961363.4413,6,6,4,11,2017
2017-11-26 07:00:00,961853.1073,7,6,4,11,2017
2017-11-26 08:00:00,986916.0413,8,6,4,11,2017
2017-11-26 09:00:00,1019688.379,9,6,4,11,2017
2017-11-26 10:00:00,1046143.619,10,6,4,11,2017
2017-11-26 11:00:00,1065529.309,11,6,4,11,2017
2017-11-26 12:00:00,1064798.729,12,6,4,11,2017
2017-11-26 13:00:00,1058735.065,13,6,4,11,2017
2017-11-26 14:00:00,1054486.051,14,6,4,11,2017
2017-11-26 15:00:00,1046722.481,15,6,4,11,2017
2017-11-26 16:00:00,1045116.429,16,6,4,11,2017
2017-11-26 17:00:00,1052088.451,17,6,4,11,2017
2017-11-26 18:00:00,1076304.355,18,6,4,11,2017
2017-11-26 19:00:00,1069876.189,19,6,4,11,2017
2017-11-26 20:00:00,1063771.497,20,6,4,11,2017
2017-11-26 21:00:00,1048895.251,21,6,4,11,2017
2017-11-26 22:00:00,1026367.113,22,6,4,11,2017
2017-11-26 23:00:00,1008034.033,23,6,4,11,2017
2017-11-27 00:00:00,986331.4851,0,0,4,11,2017
2017-11-27 01:00:00,968434.6952,1,0,4,11,2017
2017-11-27 02:00:00,954071.7412,2,0,4,11,2017
2017-11-27 03:00:00,947406.7253,3,0,4,11,2017
2017-11-27 04:00:00,945613.9752,4,0,4,11,2017
2017-11-27 05:00:00,956472.0712,5,0,4,11,2017
2017-11-27 06:00:00,992671.3191,6,0,4,11,2017
2017-11-27 07:00:00,1051679.513,7,0,4,11,2017
2017-11-27 08:00:00,1159167.253,8,0,4,11,2017
2017-11-27 09:00:00,1259179.344,9,0,4,11,2017
2017-11-27 10:00:00,1309257.938,10,0,4,11,2017
2017-11-27 11:00:00,1317239.848,11,0,4,11,2017
2017-11-27 12:00:00,1316234.886,12,0,4,11,2017
2017-11-27 13:00:00,1302503.343,13,0,4,11,2017
2017-11-27 14:00:00,1309349.972,14,0,4,11,2017
2017-11-27 15:00:00,1299361.868,15,0,4,11,2017
2017-11-27 16:00:00,1282689.869,16,0,4,11,2017
2017-11-27 17:00:00,1257028.797,17,0,4,11,2017
2017-11-27 18:00:00,1239122.849,18,0,4,11,2017
2017-11-27 19:00:00,1190150.501,19,0,4,11,2017
2017-11-27 20:00:00,1144769.731,20,0,4,11,2017
2017-11-27 21:00:00,1111188.569,21,0,4,11,2017
2017-11-27 22:00:00,1078169.901,22,0,4,11,2017
2017-11-27 23:00:00,1040877.519,23,0,4,11,2017
2017-11-28 00:00:00,1014730.325,0,1,4,11,2017
2017-11-28 01:00:00,995733.3091,1,1,4,11,2017
2017-11-28 02:00:00,982809.9552,2,1,4,11,2017
2017-11-28 03:00:00,974987.5252,3,1,4,11,2017
2017-11-28 04:00:00,971412.5012,4,1,4,11,2017
