Time,Cloud Cover (%),Pressure_kpa,Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
24/6/2017 7:00,69,1008,14,222,7
24/6/2017 8:00,58,1008,14,227,8
24/6/2017 9:00,47,1008,16,231,9
24/6/2017 10:00,39,1008,16,231,10
24/6/2017 11:00,31,1008,18,232,12
24/6/2017 12:00,24,1007,18,232,13
24/6/2017 13:00,21,1007,18,242,13
24/6/2017 14:00,18,1007,16,251,13
24/6/2017 15:00,14,1007,16,261,13
24/6/2017 16:00,15,1007,16,252,12
24/6/2017 17:00,16,1007,14,244,11
24/6/2017 18:00,17,1007,14,235,9
24/6/2017 19:00,23,1007,14,232,8
24/6/2017 20:00,29,1008,14,230,7
24/6/2017 21:00,36,1008,12,227,5
24/6/2017 22:00,35,1008,12,216,5
24/6/2017 23:00,35,1007,12,206,5
25/6/2017 0:00,35,1007,12,196,4
25/6/2017 1:00,41,1007,12,208,4
25/6/2017 2:00,47,1007,12,220,4
25/6/2017 3:00,53,1007,10,232,4
25/6/2017 4:00,47,1007,12,209,5
25/6/2017 5:00,41,1007,12,187,6
25/6/2017 6:00,35,1008,14,164,7
25/6/2017 7:00,37,1008,14,190,8
25/6/2017 8:00,38,1008,16,215,8
25/6/2017 9:00,40,1008,18,241,9
25/6/2017 10:00,33,1008,18,243,11
25/6/2017 11:00,26,1007,18,245,12
25/6/2017 12:00,19,1007,18,247,14
25/6/2017 13:00,25,1007,18,256,13
25/6/2017 14:00,31,1006,18,265,12
25/6/2017 15:00,37,1006,18,275,11
25/6/2017 16:00,32,1007,16,264,10
25/6/2017 17:00,26,1007,16,254,10
25/6/2017 18:00,21,1007,14,244,9
25/6/2017 19:00,25,1008,14,234,8
25/6/2017 20:00,28,1008,14,223,7
25/6/2017 21:00,32,1008,14,212,6
25/6/2017 22:00,36,1008,14,206,6
25/6/2017 23:00,40,1008,14,200,7
26/6/2017 0:00,44,1008,12,195,7
26/6/2017 1:00,47,1008,12,195,7
26/6/2017 2:00,50,1007,12,196,6
26/6/2017 3:00,52,1007,12,197,6
26/6/2017 4:00,50,1008,12,193,7
26/6/2017 5:00,49,1008,14,189,8
26/6/2017 6:00,47,1009,14,185,9
26/6/2017 7:00,44,1009,16,197,10
26/6/2017 8:00,42,1009,16,209,12
26/6/2017 9:00,39,1009,18,221,13
26/6/2017 10:00,35,1009,18,226,14
26/6/2017 11:00,30,1008,18,230,15
26/6/2017 12:00,26,1008,18,235,15
26/6/2017 13:00,23,1008,18,241,15
26/6/2017 14:00,20,1007,18,247,14
26/6/2017 15:00,17,1007,16,254,13
26/6/2017 16:00,28,1008,16,249,12
26/6/2017 17:00,40,1008,16,245,11
26/6/2017 18:00,51,1008,14,241,10
26/6/2017 19:00,41,1009,14,237,9
26/6/2017 20:00,32,1009,14,233,7
26/6/2017 21:00,22,1009,14,229,6
26/6/2017 22:00,23,1009,14,230,7
26/6/2017 23:00,24,1008,12,230,8
27/6/2017 0:00,25,1008,12,230,8
27/6/2017 1:00,35,1008,12,239,10
27/6/2017 2:00,46,1008,12,248,12
27/6/2017 3:00,56,1007,12,257,14
27/6/2017 4:00,59,1008,14,255,14
27/6/2017 5:00,61,1008,14,252,14
27/6/2017 6:00,64,1009,16,250,15
27/6/2017 7:00,63,1009,16,251,15
27/6/2017 8:00,63,1009,16,251,15
27/6/2017 9:00,63,1009,18,252,15
27/6/2017 10:00,61,1009,18,249,16
27/6/2017 11:00,60,1008,18,247,17
27/6/2017 12:00,58,1008,18,244,18
27/6/2017 13:00,60,1007,18,249,19
27/6/2017 14:00,63,1007,16,254,20
27/6/2017 15:00,65,1007,16,260,20
27/6/2017 16:00,61,1007,16,256,20
27/6/2017 17:00,57,1008,14,251,19
27/6/2017 18:00,53,1008,14,247,18
27/6/2017 19:00,47,1008,14,246,16
27/6/2017 20:00,41,1009,14,244,14
27/6/2017 21:00,35,1009,14,243,12
27/6/2017 22:00,40,1008,14,240,13
27/6/2017 23:00,45,1008,12,237,14
28/6/2017 0:00,50,1008,12,235,14
28/6/2017 1:00,55,1007,12,238,14
28/6/2017 2:00,60,1007,12,241,14
28/6/2017 3:00,65,1007,12,244,14
28/6/2017 4:00,60,1007,14,244,15
28/6/2017 5:00,56,1008,14,244,16
28/6/2017 6:00,51,1008,14,244,17
28/6/2017 7:00,46,1008,16,241,17
28/6/2017 8:00,40,1008,16,237,17
28/6/2017 9:00,35,1009,16,233,17
28/6/2017 10:00,39,1008,16,235,18
28/6/2017 11:00,44,1008,16,237,19
28/6/2017 12:00,48,1007,16,240,20
28/6/2017 13:00,41,1007,16,241,20
28/6/2017 14:00,35,1007,16,243,20
28/6/2017 15:00,28,1007,16,245,19
28/6/2017 16:00,32,1007,14,245,19
28/6/2017 17:00,36,1007,14,244,19
28/6/2017 18:00,40,1008,14,243,19
28/6/2017 19:00,42,1008,14,244,20
28/6/2017 20:00,44,1008,14,245,20
28/6/2017 21:00,46,1008,14,246,21
28/6/2017 22:00,52,1008,14,246,21
28/6/2017 23:00,57,1007,12,246,21
29/6/2017 0:00,62,1007,12,246,21
29/6/2017 1:00,62,1007,12,249,21
29/6/2017 2:00,63,1007,14,253,21
29/6/2017 3:00,64,1006,14,256,21
29/6/2017 4:00,66,1007,14,259,21
29/6/2017 5:00,68,1007,14,261,20
29/6/2017 6:00,69,1007,14,263,20
29/6/2017 7:00,79,1007,16,265,20
29/6/2017 8:00,88,1007,16,266,19
29/6/2017 9:00,97,1007,16,268,19
29/6/2017 10:00,83,1007,16,266,18
29/6/2017 11:00,70,1006,16,264,18
29/6/2017 12:00,56,1006,16,262,17
29/6/2017 13:00,50,1005,16,269,17
29/6/2017 14:00,45,1005,16,276,17
29/6/2017 15:00,40,1005,16,282,17
29/6/2017 16:00,42,1005,14,276,17
29/6/2017 17:00,43,1005,14,269,17
29/6/2017 18:00,45,1005,14,262,18
29/6/2017 19:00,46,1006,14,260,18
29/6/2017 20:00,47,1006,14,258,18
29/6/2017 21:00,48,1006,14,256,19
29/6/2017 22:00,54,1006,14,256,19
29/6/2017 23:00,61,1006,14,257,20
30/6/2017 0:00,67,1005,14,257,20
30/6/2017 1:00,72,1005,14,259,22
30/6/2017 2:00,76,1005,14,260,24
30/6/2017 3:00,81,1004,14,261,26
30/6/2017 4:00,70,1005,14,263,26
30/6/2017 5:00,58,1005,14,266,26
30/6/2017 6:00,47,1006,14,268,26
30/6/2017 7:00,44,1006,14,263,24
30/6/2017 8:00,40,1006,16,258,22
30/6/2017 9:00,37,1006,16,253,21
30/6/2017 10:00,35,1006,16,255,22
30/6/2017 11:00,33,1006,16,256,24
30/6/2017 12:00,31,1005,16,258,25
30/6/2017 13:00,35,1005,16,259,24
30/6/2017 14:00,39,1004,16,260,24
30/6/2017 15:00,43,1004,14,262,24
30/6/2017 16:00,44,1005,14,262,25
30/6/2017 17:00,45,1005,14,263,26
30/6/2017 18:00,45,1005,14,263,27
30/6/2017 19:00,45,1006,14,263,26
30/6/2017 20:00,44,1006,14,262,25
30/6/2017 21:00,43,1006,12,261,23
30/6/2017 22:00,44,1006,12,260,23
30/6/2017 23:00,45,1005,12,260,23
1/7/2017 0:00,46,1005,12,260,23
1/7/2017 1:00,47,1005,12,258,23
1/7/2017 2:00,48,1005,12,257,22
1/7/2017 3:00,49,1005,12,256,21
1/7/2017 4:00,53,1005,14,256,22
1/7/2017 5:00,57,1006,14,257,23
1/7/2017 6:00,61,1006,14,257,24
1/7/2017 7:00,58,1006,14,257,24
1/7/2017 8:00,55,1006,16,256,25
1/7/2017 9:00,53,1006,16,256,26
1/7/2017 10:00,53,1006,16,255,26
1/7/2017 11:00,53,1006,16,255,26
1/7/2017 12:00,53,1005,16,254,26
1/7/2017 13:00,47,1005,16,254,24
1/7/2017 14:00,40,1005,16,253,23
1/7/2017 15:00,33,1005,16,252,22
1/7/2017 16:00,38,1005,14,252,23
1/7/2017 17:00,43,1006,14,252,24
1/7/2017 18:00,48,1006,14,252,25
1/7/2017 19:00,50,1007,14,251,24
1/7/2017 20:00,53,1007,12,251,23
1/7/2017 21:00,56,1007,12,251,23
1/7/2017 22:00,58,1006,12,250,23
1/7/2017 23:00,60,1006,12,250,23
2/7/2017 0:00,63,1006,12,249,23
2/7/2017 1:00,59,1005,12,251,22
2/7/2017 2:00,55,1005,12,253,21
2/7/2017 3:00,50,1004,12,255,19
2/7/2017 4:00,59,1005,12,256,20
2/7/2017 5:00,67,1005,14,257,21
2/7/2017 6:00,76,1006,14,258,22
2/7/2017 7:00,66,1006,14,254,19
2/7/2017 8:00,57,1006,16,250,17
2/7/2017 9:00,47,1006,16,246,14
2/7/2017 10:00,48,1005,16,244,16
2/7/2017 11:00,49,1005,16,242,18
2/7/2017 12:00,49,1005,16,240,21
2/7/2017 13:00,48,1004,16,244,19
2/7/2017 14:00,46,1004,16,248,18
2/7/2017 15:00,44,1004,16,252,17
2/7/2017 16:00,46,1004,14,249,19
2/7/2017 17:00,47,1005,14,246,20
2/7/2017 18:00,49,1006,12,243,21
2/7/2017 19:00,50,1006,12,240,21
2/7/2017 20:00,51,1006,12,237,21
2/7/2017 21:00,51,1006,12,234,21
2/7/2017 22:00,59,1006,12,234,22
2/7/2017 23:00,67,1005,12,235,23
3/7/2017 0:00,75,1005,12,236,23
3/7/2017 1:00,69,1005,12,227,20
3/7/2017 2:00,62,1004,12,218,17
3/7/2017 3:00,56,1004,12,209,13
3/7/2017 4:00,62,1004,12,215,15
3/7/2017 5:00,68,1005,14,221,17
3/7/2017 6:00,75,1005,14,227,18
3/7/2017 7:00,68,1005,14,231,19
3/7/2017 8:00,62,1005,16,235,20
3/7/2017 9:00,56,1005,16,240,21
3/7/2017 10:00,50,1005,16,240,22
3/7/2017 11:00,45,1005,16,241,23
3/7/2017 12:00,39,1004,16,242,24
3/7/2017 13:00,39,1004,16,243,21
3/7/2017 14:00,39,1004,16,244,18
3/7/2017 15:00,39,1003,14,245,15
3/7/2017 16:00,59,1004,14,243,17
3/7/2017 17:00,80,1004,14,242,18
3/7/2017 18:00,100,1005,14,240,20
3/7/2017 19:00,100,1005,14,240,19
3/7/2017 20:00,100,1005,14,239,18
3/7/2017 21:00,100,1005,14,239,17
3/7/2017 22:00,85,1004,12,238,17
3/7/2017 23:00,69,1004,12,238,17
4/7/2017 0:00,54,1003,12,238,17
4/7/2017 1:00,58,1003,12,238,15
4/7/2017 2:00,62,1003,12,239,13
4/7/2017 3:00,66,1003,12,240,11
4/7/2017 4:00,78,1003,12,239,13
4/7/2017 5:00,89,1003,14,238,15
4/7/2017 6:00,100,1004,14,238,17
4/7/2017 7:00,100,1004,14,238,19
4/7/2017 8:00,100,1004,14,238,20
4/7/2017 9:00,100,1004,16,238,22
4/7/2017 10:00,100,1003,16,240,23
4/7/2017 11:00,100,1003,16,243,23
4/7/2017 12:00,100,1002,16,246,24
4/7/2017 13:00,95,1002,14,237,23
4/7/2017 14:00,89,1002,14,229,21
4/7/2017 15:00,84,1001,14,220,20
4/7/2017 16:00,81,1002,14,222,21
4/7/2017 17:00,78,1002,14,224,21
4/7/2017 18:00,76,1003,14,226,22
4/7/2017 19:00,68,1003,14,226,19
4/7/2017 20:00,60,1003,14,225,15
4/7/2017 21:00,52,1003,14,225,12
4/7/2017 22:00,56,1003,14,226,13
4/7/2017 23:00,61,1002,12,227,14
5/7/2017 0:00,65,1002,12,228,14
5/7/2017 1:00,70,1002,12,243,12
5/7/2017 2:00,74,1001,12,259,9
5/7/2017 3:00,78,1001,12,275,6
5/7/2017 4:00,85,1002,12,266,8
5/7/2017 5:00,92,1002,12,258,10
5/7/2017 6:00,99,1003,12,249,11
5/7/2017 7:00,90,1002,14,229,11
5/7/2017 8:00,81,1002,14,208,10
5/7/2017 9:00,72,1002,14,188,10
5/7/2017 10:00,71,1002,16,194,11
5/7/2017 11:00,71,1001,16,200,11
5/7/2017 12:00,70,1001,16,206,12
5/7/2017 13:00,80,1000,16,216,17
5/7/2017 14:00,90,1000,14,227,22
5/7/2017 15:00,100,999,14,237,27
5/7/2017 16:00,100,1000,14,232,31
5/7/2017 17:00,100,1000,14,228,35
5/7/2017 18:00,100,1001,14,223,39
5/7/2017 19:00,97,1001,14,228,33
5/7/2017 20:00,94,1001,14,233,28
5/7/2017 21:00,91,1001,14,238,22
5/7/2017 22:00,94,1001,14,242,25
5/7/2017 23:00,97,1000,14,245,28
6/7/2017 0:00,100,1000,14,249,31
6/7/2017 1:00,96,1000,14,245,27
6/7/2017 2:00,91,999,14,242,24
6/7/2017 3:00,87,999,14,239,21
6/7/2017 4:00,91,1000,14,241,24
6/7/2017 5:00,96,1000,14,242,28
6/7/2017 6:00,100,1001,14,244,32
6/7/2017 7:00,97,1001,16,240,30
6/7/2017 8:00,95,1002,16,236,28
6/7/2017 9:00,92,1002,16,232,26
6/7/2017 10:00,91,1002,16,229,28
6/7/2017 11:00,91,1001,16,225,30
6/7/2017 12:00,90,1001,16,221,32
6/7/2017 13:00,93,1001,16,223,30
6/7/2017 14:00,97,1000,16,224,27
6/7/2017 15:00,100,999,16,226,25
6/7/2017 16:00,100,1000,16,224,30
6/7/2017 17:00,100,1000,16,221,34
6/7/2017 18:00,100,1001,16,219,39
6/7/2017 19:00,100,1001,16,225,37
6/7/2017 20:00,99,1001,16,231,35
6/7/2017 21:00,99,1001,16,236,33
6/7/2017 22:00,99,1001,16,237,34
6/7/2017 23:00,100,1001,16,238,35
7/7/2017 0:00,100,1001,16,239,36
7/7/2017 1:00,100,1001,16,245,33
7/7/2017 2:00,100,1000,16,251,30
7/7/2017 3:00,100,1000,16,257,27
7/7/2017 4:00,100,1001,16,249,28
7/7/2017 5:00,100,1002,16,241,29
7/7/2017 6:00,100,1002,16,234,31
7/7/2017 7:00,100,1003,16,234,29
7/7/2017 8:00,100,1003,16,234,28
7/7/2017 9:00,100,1003,16,234,27
7/7/2017 10:00,100,1003,16,236,30
7/7/2017 11:00,100,1003,16,238,33
7/7/2017 12:00,100,1003,16,240,35
7/7/2017 13:00,100,1002,16,243,33
7/7/2017 14:00,100,1002,16,246,30
7/7/2017 15:00,100,1001,16,249,28
7/7/2017 16:00,99,1002,16,251,30
7/7/2017 17:00,98,1002,16,252,31
7/7/2017 18:00,97,1003,16,253,33
7/7/2017 19:00,97,1003,16,254,31
7/7/2017 20:00,97,1003,16,254,29
7/7/2017 21:00,98,1003,14,255,26
7/7/2017 22:00,95,1003,14,252,28
7/7/2017 23:00,93,1003,14,249,29
8/7/2017 0:00,91,1003,14,246,30
8/7/2017 1:00,93,1003,14,249,29
8/7/2017 2:00,94,1002,14,251,28
8/7/2017 3:00,96,1002,14,254,26
8/7/2017 4:00,91,1003,14,252,28
8/7/2017 5:00,87,1003,16,249,30
8/7/2017 6:00,82,1004,16,247,31
8/7/2017 7:00,72,1004,16,247,32
8/7/2017 8:00,61,1004,18,246,32
8/7/2017 9:00,50,1005,18,246,32
8/7/2017 10:00,49,1004,18,246,34
8/7/2017 11:00,49,1004,18,247,35
8/7/2017 12:00,48,1004,18,247,36
8/7/2017 13:00,58,1004,18,248,33
8/7/2017 14:00,68,1004,16,248,31
8/7/2017 15:00,78,1003,16,249,28
8/7/2017 16:00,75,1004,16,249,28
8/7/2017 17:00,72,1004,16,249,27
8/7/2017 18:00,69,1005,14,250,27
8/7/2017 19:00,63,1005,14,247,25
8/7/2017 20:00,56,1005,14,245,24
8/7/2017 21:00,49,1005,14,243,22
8/7/2017 22:00,52,1005,14,244,24
8/7/2017 23:00,56,1004,14,245,25
9/7/2017 0:00,59,1004,14,245,27
9/7/2017 1:00,73,1004,14,245,27
9/7/2017 2:00,86,1003,14,245,28
9/7/2017 3:00,100,1003,14,246,29
9/7/2017 4:00,88,1004,14,249,30
9/7/2017 5:00,76,1004,14,252,32
9/7/2017 6:00,64,1005,16,255,33
9/7/2017 7:00,59,1005,16,254,32
9/7/2017 8:00,55,1005,16,253,30
9/7/2017 9:00,50,1005,16,252,29
9/7/2017 10:00,48,1005,16,250,30
9/7/2017 11:00,45,1005,16,249,30
9/7/2017 12:00,42,1004,16,248,31
9/7/2017 13:00,43,1004,16,250,30
9/7/2017 14:00,43,1004,16,251,28
9/7/2017 15:00,43,1004,16,253,27
9/7/2017 16:00,51,1004,16,252,26
9/7/2017 17:00,59,1004,16,250,25
9/7/2017 18:00,66,1005,16,249,24
9/7/2017 19:00,57,1005,16,246,24
9/7/2017 20:00,47,1005,16,243,23
9/7/2017 21:00,38,1006,16,240,23
9/7/2017 22:00,37,1005,16,241,25
9/7/2017 23:00,36,1005,14,241,28
10/7/2017 0:00,34,1004,14,242,31
10/7/2017 1:00,36,1004,14,241,30
10/7/2017 2:00,37,1004,14,241,29
10/7/2017 3:00,38,1004,14,241,27
10/7/2017 4:00,45,1004,16,243,29
10/7/2017 5:00,52,1005,16,246,30
10/7/2017 6:00,59,1005,16,249,31
10/7/2017 7:00,56,1005,16,248,30
10/7/2017 8:00,52,1005,18,246,30
10/7/2017 9:00,49,1006,18,245,29
10/7/2017 10:00,53,1005,18,247,31
10/7/2017 11:00,58,1005,18,249,33
10/7/2017 12:00,63,1005,18,251,35
10/7/2017 13:00,52,1005,18,253,33
10/7/2017 14:00,41,1005,18,256,31
10/7/2017 15:00,31,1005,18,258,29
10/7/2017 16:00,40,1005,16,255,28
10/7/2017 17:00,49,1005,16,252,27
10/7/2017 18:00,57,1005,16,249,26
10/7/2017 19:00,56,1006,16,245,23
10/7/2017 20:00,55,1006,16,241,20
10/7/2017 21:00,54,1006,16,237,17
10/7/2017 22:00,51,1005,16,239,19
10/7/2017 23:00,48,1005,16,241,22
11/7/2017 0:00,45,1004,14,243,24
11/7/2017 1:00,40,1004,14,244,24
11/7/2017 2:00,34,1004,14,244,23
11/7/2017 3:00,28,1004,14,245,23
11/7/2017 4:00,42,1004,16,246,25
11/7/2017 5:00,56,1004,16,247,27
11/7/2017 6:00,69,1005,16,248,29
11/7/2017 7:00,66,1005,18,246,27
11/7/2017 8:00,63,1005,18,245,25
11/7/2017 9:00,60,1005,20,244,23
11/7/2017 10:00,58,1005,18,245,25
11/7/2017 11:00,57,1005,18,247,27
11/7/2017 12:00,55,1004,18,248,30
11/7/2017 13:00,49,1004,18,250,28
11/7/2017 14:00,43,1004,18,251,27
11/7/2017 15:00,37,1003,18,252,25
11/7/2017 16:00,43,1004,16,251,25
11/7/2017 17:00,48,1004,16,251,24
11/7/2017 18:00,53,1004,16,250,23
11/7/2017 19:00,48,1005,16,246,21
11/7/2017 20:00,44,1005,16,243,18
11/7/2017 21:00,39,1005,16,240,15
11/7/2017 22:00,43,1005,14,241,17
11/7/2017 23:00,47,1005,14,242,19
12/7/2017 0:00,51,1004,14,244,21
12/7/2017 1:00,50,1004,14,244,21
12/7/2017 2:00,50,1004,14,244,21
12/7/2017 3:00,50,1004,14,244,21
12/7/2017 4:00,50,1004,16,245,22
12/7/2017 5:00,49,1005,16,246,24
12/7/2017 6:00,48,1005,16,247,26
12/7/2017 7:00,44,1005,18,250,26
12/7/2017 8:00,40,1006,18,253,27
12/7/2017 9:00,36,1006,18,256,28
12/7/2017 10:00,38,1006,18,256,29
12/7/2017 11:00,39,1005,18,256,29
12/7/2017 12:00,41,1005,18,255,30
12/7/2017 13:00,38,1005,18,255,28
12/7/2017 14:00,35,1005,18,255,26
12/7/2017 15:00,32,1004,18,255,24
12/7/2017 16:00,35,1005,16,254,24
12/7/2017 17:00,39,1005,16,252,24
12/7/2017 18:00,43,1005,16,251,24
12/7/2017 19:00,41,1005,16,244,21
12/7/2017 20:00,40,1006,14,237,18
12/7/2017 21:00,39,1006,14,229,15
12/7/2017 22:00,36,1006,14,231,18
12/7/2017 23:00,34,1005,14,232,20
13/7/2017 0:00,32,1005,14,234,22
13/7/2017 1:00,34,1005,14,236,22
13/7/2017 2:00,37,1005,14,238,21
13/7/2017 3:00,39,1005,14,241,21
13/7/2017 4:00,45,1005,14,244,22
13/7/2017 5:00,51,1006,14,247,23
13/7/2017 6:00,57,1006,14,251,25
13/7/2017 7:00,62,1007,14,252,24
13/7/2017 8:00,67,1007,14,253,22
13/7/2017 9:00,72,1007,14,254,21
13/7/2017 10:00,63,1007,14,258,21
13/7/2017 11:00,53,1006,14,261,22
13/7/2017 12:00,44,1006,14,265,22
13/7/2017 13:00,40,1006,14,265,23
13/7/2017 14:00,36,1006,14,265,23
13/7/2017 15:00,32,1005,16,265,23
13/7/2017 16:00,32,1005,14,265,23
13/7/2017 17:00,31,1006,14,265,23
13/7/2017 18:00,30,1006,14,264,22
13/7/2017 19:00,34,1006,14,256,18
13/7/2017 20:00,38,1006,14,248,13
13/7/2017 21:00,41,1007,14,239,9
13/7/2017 22:00,49,1006,14,238,9
13/7/2017 23:00,57,1006,14,236,9
14/7/2017 0:00,65,1006,14,234,10
14/7/2017 1:00,69,1006,14,242,12
14/7/2017 2:00,73,1006,14,249,15
14/7/2017 3:00,77,1006,14,256,18
14/7/2017 4:00,72,1006,14,259,19
14/7/2017 5:00,66,1007,14,261,21
14/7/2017 6:00,61,1007,16,264,22
14/7/2017 7:00,63,1008,16,263,22
14/7/2017 8:00,65,1008,16,262,22
14/7/2017 9:00,67,1008,16,261,22
14/7/2017 10:00,61,1008,16,261,22
14/7/2017 11:00,55,1007,16,261,22
14/7/2017 12:00,49,1007,16,261,22
14/7/2017 13:00,43,1007,16,260,21
14/7/2017 14:00,37,1007,16,258,19
14/7/2017 15:00,31,1006,14,257,18
14/7/2017 16:00,36,1007,14,256,18
14/7/2017 17:00,42,1007,14,255,18
14/7/2017 18:00,48,1007,14,254,17
14/7/2017 19:00,57,1008,14,247,17
14/7/2017 20:00,67,1008,14,240,17
14/7/2017 21:00,76,1008,14,233,17
14/7/2017 22:00,73,1008,14,234,18
14/7/2017 23:00,70,1007,14,235,19
15/7/2017 0:00,67,1007,14,237,21
15/7/2017 1:00,64,1007,14,240,21
15/7/2017 2:00,61,1007,14,244,21
15/7/2017 3:00,58,1007,14,248,21
15/7/2017 4:00,52,1008,14,248,21
15/7/2017 5:00,47,1008,14,249,22
15/7/2017 6:00,41,1008,16,250,23
15/7/2017 7:00,37,1009,16,245,22
15/7/2017 8:00,33,1009,16,240,21
15/7/2017 9:00,29,1009,18,235,19
15/7/2017 10:00,27,1008,18,234,21
15/7/2017 11:00,26,1008,18,234,22
15/7/2017 12:00,24,1007,18,233,24
15/7/2017 13:00,24,1007,18,236,23
15/7/2017 14:00,24,1007,18,239,22
15/7/2017 15:00,24,1007,18,242,21
15/7/2017 16:00,23,1008,16,238,19
15/7/2017 17:00,23,1008,16,234,18
15/7/2017 18:00,22,1009,14,231,16
15/7/2017 19:00,21,1009,14,223,14
15/7/2017 20:00,20,1009,14,215,12
15/7/2017 21:00,19,1009,14,207,10
15/7/2017 22:00,30,1009,14,199,11
15/7/2017 23:00,41,1008,14,191,12
16/7/2017 0:00,53,1008,14,183,12
16/7/2017 1:00,54,1008,14,194,12
16/7/2017 2:00,55,1008,14,206,12
16/7/2017 3:00,56,1008,14,217,12
16/7/2017 4:00,49,1008,14,217,12
16/7/2017 5:00,42,1008,14,216,12
16/7/2017 6:00,35,1009,16,216,12
16/7/2017 7:00,32,1009,16,226,14
16/7/2017 8:00,29,1009,18,236,17
16/7/2017 9:00,27,1009,18,246,20
16/7/2017 10:00,26,1009,18,249,21
16/7/2017 11:00,25,1008,18,252,23
16/7/2017 12:00,24,1008,20,254,24
16/7/2017 13:00,26,1008,18,252,23
16/7/2017 14:00,29,1007,18,250,22
16/7/2017 15:00,31,1007,18,248,21
16/7/2017 16:00,37,1008,16,250,19
16/7/2017 17:00,42,1008,16,251,16
16/7/2017 18:00,48,1008,16,253,14
16/7/2017 19:00,51,1008,14,245,13
16/7/2017 20:00,53,1008,14,236,12
16/7/2017 21:00,56,1009,14,228,11
16/7/2017 22:00,58,1008,14,222,11
16/7/2017 23:00,61,1008,14,217,11
17/7/2017 0:00,63,1008,14,211,10
17/7/2017 1:00,64,1008,14,209,11
17/7/2017 2:00,65,1007,14,206,11
17/7/2017 3:00,67,1007,14,204,11
17/7/2017 4:00,69,1008,14,205,11
17/7/2017 5:00,72,1008,14,206,12
17/7/2017 6:00,74,1009,16,207,12
17/7/2017 7:00,71,1009,16,218,15
17/7/2017 8:00,69,1009,18,230,18
17/7/2017 9:00,66,1009,18,241,21
17/7/2017 10:00,58,1008,18,245,22
17/7/2017 11:00,51,1008,18,249,23
17/7/2017 12:00,44,1007,18,254,24
17/7/2017 13:00,42,1007,18,252,22
17/7/2017 14:00,41,1007,18,250,21
17/7/2017 15:00,39,1007,18,248,19
17/7/2017 16:00,38,1008,16,245,18
17/7/2017 17:00,36,1008,16,241,16
17/7/2017 18:00,35,1008,16,237,15
17/7/2017 19:00,34,1008,14,235,15
17/7/2017 20:00,33,1009,14,233,14
17/7/2017 21:00,32,1009,14,231,14
17/7/2017 22:00,37,1008,14,230,15
17/7/2017 23:00,42,1008,14,228,15
18/7/2017 0:00,47,1008,14,227,15
18/7/2017 1:00,50,1008,14,227,15
18/7/2017 2:00,53,1008,14,227,14
18/7/2017 3:00,56,1007,14,227,14
18/7/2017 4:00,57,1008,14,229,14
18/7/2017 5:00,59,1008,14,231,15
18/7/2017 6:00,61,1009,16,233,15
18/7/2017 7:00,53,1009,16,231,16
18/7/2017 8:00,45,1009,16,229,17
18/7/2017 9:00,38,1009,18,227,18
18/7/2017 10:00,38,1009,18,231,20
18/7/2017 11:00,38,1009,18,234,21
18/7/2017 12:00,37,1008,20,238,23
18/7/2017 13:00,39,1008,18,238,22
18/7/2017 14:00,40,1008,18,238,21
18/7/2017 15:00,42,1007,18,238,20
18/7/2017 16:00,43,1008,16,234,19
18/7/2017 17:00,45,1008,16,231,18
18/7/2017 18:00,47,1009,16,227,18
18/7/2017 19:00,46,1009,16,224,16
18/7/2017 20:00,45,1009,16,221,14
18/7/2017 21:00,44,1009,14,218,12
18/7/2017 22:00,45,1009,14,214,12
18/7/2017 23:00,46,1008,14,211,13
19/7/2017 0:00,46,1008,14,208,14
19/7/2017 1:00,43,1008,14,208,14
19/7/2017 2:00,39,1008,14,209,14
19/7/2017 3:00,35,1008,14,209,14
19/7/2017 4:00,36,1008,14,212,16
19/7/2017 5:00,37,1008,16,215,18
19/7/2017 6:00,38,1009,16,218,19
19/7/2017 7:00,33,1009,18,223,19
19/7/2017 8:00,27,1009,18,229,19
19/7/2017 9:00,22,1009,20,234,19
19/7/2017 10:00,22,1008,20,235,22
19/7/2017 11:00,21,1008,20,235,24
19/7/2017 12:00,21,1008,20,236,26
19/7/2017 13:00,29,1008,20,234,24
19/7/2017 14:00,36,1007,18,233,22
19/7/2017 15:00,44,1007,18,231,20
19/7/2017 16:00,38,1008,18,227,19
19/7/2017 17:00,31,1008,16,224,18
19/7/2017 18:00,25,1008,16,220,18
19/7/2017 19:00,27,1008,16,214,15
19/7/2017 20:00,29,1009,14,209,13
19/7/2017 21:00,30,1009,14,204,10
19/7/2017 22:00,39,1008,14,201,12
19/7/2017 23:00,47,1008,14,198,13
20/7/2017 0:00,56,1007,14,195,15
20/7/2017 1:00,55,1007,14,204,15
20/7/2017 2:00,55,1007,14,214,15
20/7/2017 3:00,55,1006,14,223,15
20/7/2017 4:00,50,1007,14,230,17
20/7/2017 5:00,46,1007,16,236,19
20/7/2017 6:00,41,1008,16,243,21
20/7/2017 7:00,38,1008,16,245,22
20/7/2017 8:00,34,1008,18,248,24
20/7/2017 9:00,31,1008,18,250,25
20/7/2017 10:00,29,1007,18,249,24
20/7/2017 11:00,26,1007,20,247,24
20/7/2017 12:00,24,1006,20,245,23
20/7/2017 13:00,25,1006,18,242,22
20/7/2017 14:00,25,1006,18,239,22
20/7/2017 15:00,26,1005,18,236,21
20/7/2017 16:00,27,1006,18,236,21
